"assoc_ID","rsID","risk_allele_dir","phecode","phecode_string","category_string","ancestry","cohort","cases","controls","odds_ratio","P","L95","U95","powered","rep","Power","CI_overlap","rOR","rL95","rU95","Study_accession","cat_LOG10_P","cat_OR","cat_L95","cat_U95","RAF","pub_count","first_pub_date"
189767,"rs2290400","alt","250.1","Type 1 diabetes","endocrine","EUR","MGI",2266,36631,1.00395068561549,0.902149750320295,0.942787271210098,1.06908208238123,0,0,0.710096728796838,"PGRM_greater",1.00395068561549,0.942787271210098,1.06908208238123,"GCST000392",12.2218487496164,1.15,1.08,1.22,0.490400016307831,1,2009-05-10
227560,"rs1008723","ref","495","Asthma","respiratory","EUR","MGI",8999,37287,0.890966451163401,1.19891737988062e-11,0.86172307725791,0.921202226154514,1,1,0.999918474906641,"overlap",1.12237671653543,1.08553797592785,1.16046561406026,"GCST009798",65,1.113697,1.1,1.12,0.512700021266937,2,2019-10-17
280323,"rs3894194","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.08481879429254,2.0978692841919e-06,1.04893484646566,1.1219303280996,1,1,0.999991654174337,"overlap",1.08481879429254,1.04893484646566,1.1219303280996,"GCST000804",8.30102999566398,1.17,1.11,1.23,0.454800009727478,1,2010-09-23
155749,"rs11870683","ref","296.1","Bipolar","psychiatric","EUR","MGI",1129,27384,1.05352551087389,0.263083165645658,0.961580232227003,1.15426249923165,0,0,0.140143208427248,"PGRM_greater",0.949193910995575,0.866354057821042,1.03995482278584,"GCST012465",7.52287874528034,1.05897,1.04,1.08,0.646799981594086,1,2021-05-17
53117,"rs2305482","ref","495","Asthma","respiratory","EUR","MGI",8999,37287,0.967190151374572,0.0530418069860759,0.935046831624577,1.00043843503611,0,0,0.426799434037917,"overlap",1.03392285227346,0.999561757104926,1.06946514995679,"GCST008916",12.2218487496164,1.045069,1.03,1.06,0.462399989366531,1,2019-10-17
52912,"rs150260796","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,0.980873864806761,0.769716982956576,0.861908655739938,1.11625928368824,0,0,0.787526531762567,"PGRM_greater",0.980873864806761,0.861908655739938,1.11625928368824,"GCST008916",11.698970004336,1.184524,1.14,1.23,0.0299999713897705,1,2019-10-17
155747,"rs61554907","alt","296.1","Bipolar","psychiatric","EUR","MGI",1129,27384,0.97635235195777,0.747672017061378,0.843889013399274,1.12960815941142,0,0,0.112457390478326,"overlap",0.97635235195777,0.843889013399274,1.12960815941142,"GCST012465",7.69897000433602,1.090679,1.052632,1.123596,0.100600004196167,1,2021-05-17
131659,"rs781852","alt","250.2","Type 2 diabetes","endocrine","EUR","MGI",10042,36631,1.04538076477212,0.0107669614284107,1.01032382329371,1.0816541371784,0,1,0.440886701464113,"overlap",1.04538076477212,1.01032382329371,1.0816541371784,"GCST007517",10.0457574905607,1.05,1.03,1.07,0.388599991798401,1,2018-04-09
213283,"rs9893132","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,0.987544313704023,0.484763017865154,0.953423544842355,1.02288618401007,0,0,0.405767668263769,"PGRM_greater",0.987544313704023,0.953423544842355,1.02288618401007,"GCST007798",9.39794000867204,1.045,1.03,1.06,0.624099999666214,1,2019-03-28
129468,"rs112401631","alt","476","Allergic rhinitis","respiratory","EUR","MGI",12803,31109,1.18846003770112,0.00767232807680957,1.04679208638018,1.34930066781148,1,1,0.983566921368684,"overlap",1.18846003770112,1.04679208638018,1.34930066781148,"GCST009719",16.5228787452803,1.378,1.283,1.48,0.01419997215271,1,2019-07-30
213284,"rs112401631","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.18982405317744,0.0184372326778657,1.02968974827087,1.37486197167341,1,1,0.803991624577104,"overlap",1.18982405317744,1.02968974827087,1.37486197167341,"GCST007798",19.698970004336,1.254,1.21,1.3,0.01419997215271,3,2019-03-28
53114,"rs2253717","ref","495","Asthma","respiratory","EUR","MGI",8999,37287,1.00969117143873,0.609020569627127,0.97305565369001,1.04770601539106,0,0,0.377086001052234,"PGRM_greater",0.990401845917978,0.954466219826697,1.02769044731184,"GCST008916",9.52287874528034,1.043056,1.03,1.06,0.687099993228912,2,2019-10-17
213285,"rs8067124","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.21270298857903,0.00242980842896013,1.07056111961241,1.37371749409406,1,1,0.922707168458549,"overlap",1.21270298857903,1.07056111961241,1.37371749409406,"GCST007798",16.301029995664,1.249,1.2,1.3,0.0227000117301941,1,2019-03-28
40601,"rs7224685","alt","250.2","Type 2 diabetes","endocrine","EUR","MGI",10042,36631,1.05772498102964,0.0022680528541219,1.02029094434919,1.09653245644338,1,1,0.81067997422974,"overlap",1.05772498102964,1.02029094434919,1.09653245644338,"GCST004773",9.52287874528034,1.07,1.05,1.09,0.309099972248077,1,2017-05-31
54683,"rs1377807","alt","250.2","Type 2 diabetes","endocrine","EUR","MGI",10042,36631,1.06553739473606,0.00057520257289038,1.02772008582258,1.10474627794413,0,1,0.628751521726689,"overlap",1.06553739473606,1.02772008582258,1.10474627794413,"GCST009379",12.397940008672,1.05,1.04,1.07,0.3125,1,2018-10-08
111318,"rs9909628","ref","495","Asthma","respiratory","EUR","MGI",8999,37287,0.996535484326445,0.85286289657609,0.96064835635276,1.0337632547378,0,0,0.372187451995358,"overlap",1.0034765602711,0.967339471021962,1.04096362981002,"GCST010042",10.5228787452803,1.044014,1.030821,1.057375,0.721669971942902,1,2020-04-15
80191,"rs9891119","alt","335","Multiple sclerosis","neurological","EUR","MGI",378,42560,1.09047366267769,0.259545741740803,0.938046745661546,1.26766903088085,0,0,0.199769091584164,"overlap",1.09047366267769,0.938046745661546,1.26766903088085,"GCST001198",9.69897000433602,1.11,1.09,1.12,0.345700025558472,1,2011-08-11
21814,"rs12942547","ref","555","Inflammatory bowel disease","digestive","EUR","MGI",1423,37236,0.893499302701433,0.00394644204337999,0.827635212097276,0.964604927701063,0,1,0.427568159493377,"overlap",1.11919505362407,1.03669385391105,1.20826178657375,"GCST001725",21.2218487496164,1.103,1.072,1.136,0.597400009632111,1,2012-11-01
250846,"rs12942547","ref","555.1","Regional enteritis","digestive","EUR","MGI",820,37236,0.869951188582589,0.0064556866640172,0.786963693042678,0.961689944792938,0,1,0.324536408158238,"overlap",1.14948977956947,1.03983618152034,1.27070665246785,"GCST003044",16,1.108757,1.08,1.13,0.597400009632111,1,2015-07-20
82905,"rs11871801","ref","555.1","Regional enteritis","digestive","EUR","MGI",820,37236,0.965857947893757,0.554234012346918,0.860826363416912,1.08370469952455,0,0,0.356891316682458,"overlap",1.03534893736775,0.922760601147825,1.16167445898225,"GCST000879",7.52287874528034,1.15,1.1,1.21,0.764800012111664,1,2010-11-21
54690,"rs34855406","alt","250.2","Type 2 diabetes","endocrine","EUR","MGI",10042,36631,1.03823761920584,0.0534270571299196,0.999445536460052,1.07853536246924,0,0,0.570927845218632,"overlap",1.03823761920584,0.999445536460052,1.07853536246924,"GCST009379",11.698970004336,1.05,1.04,1.07,0.249599993228912,1,2018-10-08
20154,"rs72826962","alt","174.11","Malignant neoplasm of female breast","neoplasms","EUR","MGI",2995,19584,1.18154368531498,0.203337671254377,0.913738829333614,1.52783862903784,0,0,0.136626977937953,"overlap",1.18154368531498,0.913738829333614,1.52783862903784,"GCST004988",8.30102999566398,1.2,1.11,1.3,0.0123999714851379,1,2017-10-23
159779,"rs7207025","ref","366","Cataract","sense organs","EUR","MGI",8274,42146,1.00196236458487,0.920628985083702,0.96405928989099,1.04135564126768,0,0,0.0875199278176002,"overlap",0.998041478747876,0.960286726619793,1.03728060139649,"GCST90014268",9.09691001300806,1.020408,1.010101,1.030928,0.640200018882751,1,2021-06-14
155869,"rs228768","ref","296.1","Bipolar","psychiatric","EUR","MGI",1129,27384,0.947995014107437,0.269102308195015,0.862324212389548,1.04217709981983,0,0,0.186002033190274,"overlap",1.05485786857384,0.959529815204034,1.15965664147241,"GCST012465",9.52287874528034,1.06652,1.05,1.09,0.316700011491776,1,2021-05-17
107800,"rs4247364","ref","495","Asthma","respiratory","EUR","MGI",8999,37287,0.953108575369051,0.00939604604524335,0.919184259776669,0.988284935016987,0,1,0.507885462364604,"overlap",1.04919840807517,1.01185393459712,1.08792115330931,"GCST010042",13.0457574905607,1.050036,1.036655,1.06359,0.293500006198883,3,2019-10-17
3079,"rs365825","ref","332","Parkinson's disease","neurological","EUR","MGI",384,42560,0.869394720000858,0.11234785004544,0.731446063460923,1.03336010257406,0,0,0.541871401464105,"overlap",1.1502255270184,0.967716866084765,1.367154804646,"GCST003984",31.397940008672,1.272265,1.22,1.33,0.802900016307831,1,2016-05-16
79498,"rs2942168","ref","332","Parkinson's disease","neurological","EUR","MGI",384,42560,0.866037964134023,0.102795226283744,0.72860937830726,1.0293880063195,0,0,0.572681712332512,"overlap",1.15468379148936,0.971450992104933,1.37247753017295,"GCST000959",28,1.27,1.23,1.31,0.803600013256073,1,2011-02-01
189245,"rs12185268","ref","332","Parkinson's disease","neurological","EUR","MGI",384,42560,0.8789107450977,0.143052109268773,0.739477171306876,1.04463549088741,0,0,0.541366687647588,"overlap",1.13777195873153,0.957271707426391,1.35230679025926,"GCST001126",13.5228787452803,1.3,1.22,1.39,0.803200006484985,1,2011-06-23
198532,"rs17690703","ref","504.1","Idiopathic fibrosing alveolitis","respiratory","EUR","MGI",261,43611,0.882715129406462,0.220188345152443,0.723112933516444,1.07754399564387,0,0,0.582709121881851,"overlap",1.13286831355479,0.928036353079457,1.38290985218184,"GCST001974",8.22184874961636,1.43,1.27,1.61,0.766700029373169,1,2013-04-17
42310,"rs17649553","ref","332","Parkinson's disease","neurological","EUR","MGI",384,42560,0.861704638355343,0.0909418942474104,0.725119304497953,1.02401753636557,0,0,0.633980708537,"overlap",1.16049044590106,0.976545776304948,1.37908340571951,"GCST004902",68,1.282051,1.25,1.32,0.803600013256073,2,2014-07-27
297784,"rs8070723","ref","332","Parkinson's disease","neurological","EUR","MGI",384,42560,0.868115339206429,0.107758913911377,0.730676832766506,1.03140568904053,0,0,0.442708383741398,"overlap",1.15192066634156,0.969550595489008,1.36859409680991,"GCST000855",11.1549019599857,1.3,1.19,1.43,0.802799999713898,1,2010-11-02
2061,"rs2532263","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","MGI",2468,16180,0.919431256095125,0.073,0.853440032420896,0.990525171741359,0,0,0.11026072047724,"overlap",1.08762889380883,1.00956545934313,1.17172848942106,"GCST004988",12.1549019599857,1.052632,1.03,1.08,0.834800004959106,1,2017-10-23
111314,"rs71368508","ref","495","Asthma","respiratory","EUR","MGI",8999,37287,0.791752533641596,0.000286213271078466,0.697903138700418,0.898222174061576,0,1,0.265935207209841,"overlap",1.26302090300941,1.11331030214741,1.43286359459871,"GCST010042",9.15490195998574,1.140745,1.09402,1.189465,0.984000027179718,1,2020-04-15
111896,"rs34210653","ref","471","Nasal polyps","respiratory","EUR","MGI",521,31109,0.625094187459484,0.0402779312939816,0.398964094161046,0.979393255970311,1,1,0.801012079535003,"PGRM_greater",1.599758916435,1.02104031644497,2.50649122223099,"GCST007443",26.0969100130081,3.125,2.56,3.85,0.984000027179718,1,2019-01-14
111894,"rs34210653","ref","475","Chronic sinusitis","respiratory","EUR","MGI",3615,31109,0.862105875687362,0.104130104725286,0.720848611528321,1.03104386830808,0,0,0.762408802380162,"overlap",1.1599503358015,0.969890836595511,1.38725383389424,"GCST007444",8,1.5625,1.33,1.82,0.984000027179718,1,2019-01-14
115262,"rs34210653","ref","476","Allergic rhinitis","respiratory","EUR","MGI",12803,31109,0.861108103427251,0.00686419284685559,0.772632531578164,0.959715175690944,1,1,0.817928129299712,"overlap",1.16129437874287,1.04197581254256,1.2942763333527,"GCST009719",8.69897000433602,1.291489,1.19,1.4,0.984000027179718,1,2019-07-30
88750,"rs76774446","alt","427.21","Atrial fibrillation","circulatory system","EUR","MGI",4825,31060,1.06679651272348,0.0843368712720408,0.991274561425154,1.14807223331022,0,0,0.22246281682069,"overlap",1.06679651272348,0.991274561425154,1.14807223331022,"GCST006061",8.39794000867204,1.07,1.04,1.09,0.124899983406067,1,2018-06-11
213287,"rs56308324","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.00942455182127,0.718249834410328,0.959274824937557,1.06219604573266,0,0,0.351062870254229,"overlap",1.00942455182127,0.959274824937557,1.06219604573266,"GCST007798",9,1.063,1.04,1.08,0.12610000371933,1,2019-03-28
107801,"rs72833417","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.00969201182353,0.716976149691283,0.958385096382219,1.06374563063286,0,0,0.459269931607172,"overlap",1.00969201182353,0.958385096382219,1.06374563063286,"GCST010042",11.5228787452803,1.066583,1.047413,1.086105,0.125,2,2019-10-17
21265,"rs2286672","alt","695.42","Systemic lupus erythematosus","dermatologic","EUR","MGI",584,43047,1.09011683370867,0.438965202142261,0.876138826411932,1.35635435311287,0,0,0.283132750593663,"overlap",1.09011683370867,0.876138826411932,1.35635435311287,"GCST003155",8.52287874528034,1.25,1.16,1.35,0.0777000188827515,1,2015-10-26
133225,"rs882380","alt","182","Malignant neoplasm of uterus","neoplasms","EUR","MGI",720,19228,0.979527449429966,0.713922032657234,0.876974100165117,1.09407338712298,0,0,0.185431874442646,"overlap",0.979527449429966,0.876974100165117,1.09407338712298,"GCST006464",8.30102999566398,1.1,1.06,1.13,0.59799998998642,1,2018-08-09
35708,"rs12450895","alt","327.71","Restless legs syndrome","neurological","EUR","MGI",1442,35266,1.07327216776594,0.141400613039613,0.976742198321253,1.17934204960205,0,0,0.241063235451175,"overlap",1.07327216776594,0.976742198321253,1.17934204960205,"GCST005042",13.397940008672,1.08,1.06,1.1,0.206799983978271,2,2017-11-01
82638,"rs46522","alt","411.4","Coronary atherosclerosis","circulatory system","EUR","MGI",6477,41563,1.00258513113341,0.902432432109126,0.962042274906716,1.04483656424274,0,0,0.545492114923973,"overlap",1.00258513113341,0.962042274906716,1.04483656424274,"GCST000998",7.69897000433602,1.06,1.04,1.08,0.51570001244545,1,2011-03-06
53840,"rs35895680","ref","250.2","Type 2 diabetes","endocrine","EUR","MGI",10042,36631,0.959717641473704,0.0279401352737802,0.925169648873944,0.995555736698561,0,1,0.639326144506932,"overlap",1.04197313541558,1.00446410295036,1.08088284264095,"GCST009379",14.5228787452803,1.06,1.04,1.07,0.665899991989136,1,2018-10-08
241738,"rs72835061","alt","290.11","Alzheimer's disease","neurological","EUR","MGI",123,44613,0.950503348473102,0.820039557170687,0.613777480020646,1.47196116649341,0,0,0.0583840400925722,"overlap",0.950503348473102,0.613777480020646,1.47196116649341,"GCST012182",9.69897000433602,1.09,1.06,1.11,0.0976999998092651,1,2021-06-07
78690,"rs11650494","alt","185","Cancer of prostate","neoplasms","EUR","MGI",2806,17154,1.06881571623075,0.245490598259587,0.955266859157811,1.19586168441872,0,0,0.225448186050752,"overlap",1.06881571623075,0.955266859157811,1.19586168441872,"GCST006085",11.0457574905607,1.1,1.07,1.14,0.0684999823570251,2,2013-04-01
118350,"rs62076439","alt","411.2","Myocardial infarction","circulatory system","EUR","MGI",3169,41563,0.991538667277703,0.769388797286391,0.93678101419638,1.04949706901377,0,0,0.19727530726097,"overlap",0.991538667277703,0.93678101419638,1.04949706901377,"GCST011365",9,1.05,1.03,1.07,0.384100019931793,1,2021-02-03
107802,"rs12952581","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.02926150275631,0.107618760495596,0.993727785715968,1.06606583441048,0,0,0.78882064810718,"overlap",1.02926150275631,0.993727785715968,1.06606583441048,"GCST010042",20.301029995664,1.06138,1.048295,1.074627,0.379800021648407,3,2019-03-28
52932,"rs28412876","alt","495","Asthma","respiratory","EUR","MGI",8999,37287,1.02645248404622,0.143233062808738,0.991190059683354,1.06296939896798,0,0,0.634301018698172,"overlap",1.02645248404622,0.991190059683354,1.06296939896798,"GCST008916",14.698970004336,1.051846,1.04,1.06,0.38620001077652,1,2019-10-17
37948,"rs34796998","alt","530.11","GERD","digestive","EUR","MGI",15474,31416,1.04200119905302,0.00487736774053122,1.01257504031687,1.07228250312012,0,1,0.551024581479595,"overlap",1.04200119905302,1.01257504031687,1.07228250312012,"GCST008832",11,1.039459,1.03,1.05,0.402100026607513,1,2019-09-16
40066,"rs7225151","alt","290.11","Alzheimer's disease","neurological","EUR","MGI",123,44613,0.727706066932431,0.113553027940233,0.490878202949876,1.07879330690986,0,0,0.0599930551398579,"overlap",0.727706066932431,0.490878202949876,1.07879330690986,"GCST009021",8,1.1,1.06,1.14,0.119400024414062,1,2019-08-13
144711,"rs7216173","ref","318","Tobacco use disorder","psychiatric","EUR","MGI",4483,42211,0.941897555259227,0.0334696279770904,0.891336540119446,0.995326641140978,0,1,0.112439492910008,"overlap",1.06168658620712,1.00469530168876,1.12191069813652,"GCST010018",8,1.036,1.02,1.05,0.209299996495247,1,2020-03-30
192243,"rs6504950","ref","174.11","Malignant neoplasm of female breast","neoplasms","EUR","MGI",2995,19584,0.961404775631948,0.228277476822962,0.90177447929539,1.02497815565831,0,0,0.240152150138511,"overlap",1.04014461478276,0.975630548299576,1.10892470674193,"GCST001937",12.698970004336,1.06,1.04,1.09,0.728200018405914,2,2013-04-01
251985,"rs3853824","alt","555.1","Regional enteritis","digestive","EUR","MGI",820,37236,1.06020260418344,0.283315677880388,0.952813480276763,1.17969527634186,0,0,0.200924074388629,"overlap",1.06020260418344,0.952813480276763,1.17969527634186,"GCST003044",10,1.084763,1.06,1.11,0.633399993181229,1,2015-07-20
29450,"rs75213074","ref","340","Migraine","neurological","EUR","MGI",6344,43649,0.977982013888505,0.677412782967386,0.880590433618295,1.08614491252128,0,0,0.345928672496157,"overlap",1.02251369227533,0.920687459354472,1.1356017074715,"GCST003720",8.15490195998574,1.123596,1.08,1.16,0.959800004959106,1,2016-06-20
79136,"rs2680708","ref","185","Cancer of prostate","neoplasms","EUR","MGI",2806,17154,0.927336726446237,0.0203389565200358,0.870080000339353,0.988361304570408,0,1,0.171140166477269,"overlap",1.07835694573666,1.01177574979491,1.14931960234688,"GCST006085",7.69897000433602,1.05,1.03,1.06,0.59960001707077,1,2018-06-11
21815,"rs1292053","alt","555","Inflammatory bowel disease","digestive","EUR","MGI",1423,37236,1.04529256889726,0.251497873582424,0.969071972211152,1.1275081582421,0,0,0.208414723722603,"overlap",1.04529256889726,0.969071972211152,1.1275081582421,"GCST001725",12.0457574905607,1.076,1.045,1.106,0.436500012874603,2,2012-11-01
